"HUC8","Site_Num","Long","Lat","Year","BFI","Temp_C","Precip_MM","AET_MM","Elevation_M","AREA_KM2","SLOPE_DEGREES","SOIL_A_PERCENT","SOIL_B_PERCENT","SOIL_C_PERCENT","SOIL_D_PERCENT","SOIL_A_D_PERCENT","SOIL_B_D_PERCENT","SOIL_C_D_PERCENT","LC_UNCLASSIFIED_PERCENT","LC_OPEN_WATER_PERCENT","LC_DEVELOPED_OPEN_SPACE_PERCENT","LC_DEVELOPED_LOW_INTENSITY_PERCENT","LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT","LC_DEVELOPED_HIGH_INTENSITY_PERCENT","LC_BARREN_LAND_PERCENT","LC_DECIDUOUS_FOREST_PERCENT","LC_EVERGREEN_FOREST_PERCENT","LC_MIXED_FOREST_PERCENT","LC_SHRUB_PERCENT","LC_HERBACEOUS_PERCENT","LC_HAY_PASTURE_PERCENT","LC_CULTIVATED_CROPS_PERCENT","LC_WOODY_WETLANDS_PERCENT","LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT","KARST_PERCENT","IGNEOUS_INTRUSIVE_PERCENT","SEDIMENTARY_CLASTIC_PERCENT","METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","METAMORPHIC_SCHIST_PERCENT","SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_VOLCANIC_PERCENT","METAMORPHIC_UNDIFFERENTIATED_PERCENT","UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT","IGNEOUS_UNDIFFERENTIATED_PERCENT","METAMORPHIC_GNEISS_PERCENT","METAMORPHIC_VOLCANIC_PERCENT","METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT","ASPECT_FLAT_PERCENT","ASPECT_NORTH_PERCENT","ASPECT_SOUTH_PERCENT","BFI.log","Predicted_BFI"
15050202,9470500,-110.1111882,31.38010095,1940,0.128381183644927,16.53,461.65,405.875707538311,1285.37,4631.4277,6.0907,0.1752,0.1266,0.5703,0.5043,0,0,0,3e-04,1e-04,0.0202,0.0061,0.0044,0.001,3e-04,3e-04,0.0593,0.0016,0.7241,0.1751,4e-04,0.0029,0.0031,7e-04,0.1,0.0821,0.3629,0,0.0155,0,0.082,0.0257,0.0208,0.3993,0,0,0,0,1e-04,0.506,0.4936,-1.91534835543349,0.0878205758124277
15050202,9470500,-110.1111882,31.38010095,1961,0.0722882932033067,16.24,398.02,439.710296630859,1285.37,4631.4277,6.0907,0.1752,0.1266,0.5703,0.5043,0,0,0,3e-04,1e-04,0.0202,0.0061,0.0044,0.001,3e-04,3e-04,0.0593,0.0016,0.7241,0.1751,4e-04,0.0029,0.0031,7e-04,0.1,0.0821,0.3629,0,0.0155,0,0.082,0.0257,0.0208,0.3993,0,0,0,0,1e-04,0.506,0.4936,-2.55205882742038,0.105379465316591
15050202,9470500,-110.1111882,31.38010095,1962,0.148171385741608,16.64,307.33,327.082611083984,1285.37,4631.4277,6.0907,0.1752,0.1266,0.5703,0.5043,0,0,0,3e-04,1e-04,0.0202,0.0061,0.0044,0.001,3e-04,3e-04,0.0593,0.0016,0.7241,0.1751,4e-04,0.0029,0.0031,7e-04,0.1,0.0821,0.3629,0,0.0155,0,0.082,0.0257,0.0208,0.3993,0,0,0,0,1e-04,0.506,0.4936,-1.74901573406753,0.10438237859065
15050202,9470500,-110.1111882,31.38010095,1980,0.0132617559287277,16.76,274.28,341.342468261719,1285.37,4631.4277,6.0907,0.1752,0.1266,0.5703,0.5043,0,0,0,3e-04,1e-04,0.0202,0.0061,0.0044,0.001,3e-04,3e-04,0.0593,0.0016,0.7241,0.1751,4e-04,0.0029,0.0031,7e-04,0.1,0.0821,0.3629,0,0.0155,0,0.082,0.0257,0.0208,0.3993,0,0,0,0,1e-04,0.506,0.4936,-4.30952040171405,0.113802080697727
15050202,9470500,-110.1111882,31.38010095,2000,0.0554082923003397,17.01,538.89,436.107482910156,1285.37,4631.4277,6.0907,0.1752,0.1266,0.5703,0.5043,0,0,0,3e-04,1e-04,0.0202,0.0061,0.0044,0.001,3e-04,3e-04,0.0593,0.0016,0.7241,0.1751,4e-04,0.0029,0.0031,7e-04,0.1,0.0821,0.3629,0,0.0155,0,0.082,0.0257,0.0208,0.3993,0,0,0,0,1e-04,0.506,0.4936,-2.83602351572289,0.0795368479508771
15050202,9470500,-110.1111882,31.38010095,2003,0.0318109271443349,17.14,294.24,331.707244873047,1285.37,4631.4277,6.0907,0.1752,0.1266,0.5703,0.5043,0,0,0,3e-04,1e-04,0.0202,0.0061,0.0044,0.001,3e-04,3e-04,0.0593,0.0016,0.7241,0.1751,4e-04,0.0029,0.0031,7e-04,0.1,0.0821,0.3629,0,0.0155,0,0.082,0.0257,0.0208,0.3993,0,0,0,0,1e-04,0.506,0.4936,-3.41561753974846,0.13953597252755
15050202,9470500,-110.1111882,31.38010095,2022,0.085795351995772,16.55,478.65,452.443542480469,1285.37,4631.4277,6.0907,0.1752,0.1266,0.5703,0.5043,0,0,0,3e-04,1e-04,0.0202,0.0061,0.0044,0.001,3e-04,3e-04,0.0593,0.0016,0.7241,0.1751,4e-04,0.0029,0.0031,7e-04,0.1,0.0821,0.3629,0,0.0155,0,0.082,0.0257,0.0208,0.3993,0,0,0,0,1e-04,0.506,0.4936,-2.36608961763291,0.0795054524279872
15050202,9470700,-110.0052778,31.5034722,2004,0.154300943141495,16.05,326.45,375.187927246094,1487.52,4631.4277,6.0907,0.1752,0.1266,0.5703,0.5043,0,0,0,3e-04,1e-04,0.0202,0.0061,0.0044,0.001,3e-04,3e-04,0.0593,0.0016,0.7241,0.1751,4e-04,0.0029,0.0031,7e-04,0.1,0.0821,0.3629,0,0.0155,0,0.082,0.0257,0.0208,0.3993,0,0,0,0,1e-04,0.506,0.4936,-1.70125869982902,0.239995793876994
15050202,9470700,-110.0052778,31.5034722,2007,0.0806253747267606,16.84,389.89,391.562530517578,1487.52,4631.4277,6.0907,0.1752,0.1266,0.5703,0.5043,0,0,0,3e-04,1e-04,0.0202,0.0061,0.0044,0.001,3e-04,3e-04,0.0593,0.0016,0.7241,0.1751,4e-04,0.0029,0.0031,7e-04,0.1,0.0821,0.3629,0,0.0155,0,0.082,0.0257,0.0208,0.3993,0,0,0,0,1e-04,0.506,0.4936,-2.43388026088812,0.165199510026515
15050202,9470700,-110.0052778,31.5034722,2013,0.0895269296312422,16.78,319.58,341.696380615234,1487.52,4631.4277,6.0907,0.1752,0.1266,0.5703,0.5043,0,0,0,3e-04,1e-04,0.0202,0.0061,0.0044,0.001,3e-04,3e-04,0.0593,0.0016,0.7241,0.1751,4e-04,0.0029,0.0031,7e-04,0.1,0.0821,0.3629,0,0.0155,0,0.082,0.0257,0.0208,0.3993,0,0,0,0,1e-04,0.506,0.4936,-2.31942485222274,0.26523648811342
15050202,9470700,-110.0052778,31.5034722,2018,0.297507213826487,17.45,399.06,433.462280273438,1487.52,4631.4277,6.0907,0.1752,0.1266,0.5703,0.5043,0,0,0,3e-04,1e-04,0.0202,0.0061,0.0044,0.001,3e-04,3e-04,0.0593,0.0016,0.7241,0.1751,4e-04,0.0029,0.0031,7e-04,0.1,0.0821,0.3629,0,0.0155,0,0.082,0.0257,0.0208,0.3993,0,0,0,0,1e-04,0.506,0.4936,-0.859196659515063,0.178407924645643
15050202,9470700,-110.0052778,31.5034722,2020,0.267686758278937,17.95,234.58,238.006530761719,1487.52,4631.4277,6.0907,0.1752,0.1266,0.5703,0.5043,0,0,0,3e-04,1e-04,0.0202,0.0061,0.0044,0.001,3e-04,3e-04,0.0593,0.0016,0.7241,0.1751,4e-04,0.0029,0.0031,7e-04,0.1,0.0821,0.3629,0,0.0155,0,0.082,0.0257,0.0208,0.3993,0,0,0,0,1e-04,0.506,0.4936,-1.00639086375069,0.199880092278648
15060101,9489700,-109.8467605,33.6672744,1978,0.386186403293885,9,971.08,555.936462402344,1798.52,3241.2384,9.9161,0.0305,0.4157,0.5036,0.3918,0,0,0,0,0.0015,0.0015,4e-04,1e-04,0,0,0.0025,0.7036,2e-04,0.2485,0.0384,0,0,2e-04,0.0031,0.0624,0,0.0371,0,0,0,0.0071,0.9399,0,0.0159,0,0,0,0,0.001,0.4532,0.5458,-0.46337113063926,0.390468460649535
15040005,9460150,-109.8381364,32.74395706,1990,0.343011089237097,15.19,478.48,454.038848876953,1707.85,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,-0.649904362966247,0.439766392606737
15040005,9460150,-109.8381364,32.74395706,1991,0.675752790595218,14.83,446.6,457.913391113281,1707.85,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,0.734321097922709,0.401799237719445
15040005,9460150,-109.8381364,32.74395706,2012,0.583509310171657,16.88,269.29,323.173400878906,1707.85,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,0.337196299331067,0.566688184053847
15040005,9458200,-109.8164694,32.73312363,1970,0.457178620862698,14.95,294.02,295.323760986328,1509.58,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,-0.171706144142793,0.436738574716346
15040005,9458200,-109.8164694,32.73312363,1990,0.22876123138381,15.19,478.48,454.038848876953,1509.58,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,-1.21531921064543,0.415874595532206
15040005,9458200,-109.8164694,32.73312363,1992,0.485454594418733,14.79,565.5,569.614990234375,1509.58,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,-0.0581980432203483,0.376591304103308
15060102,9492400,-109.8145413,33.8222723,1960,0.587397645928882,8.34,525.98,415.937194824219,1830.43,1653.0147,10.6301,0.0806,0.2674,0.7298,0.1714,0,0.0035,0,0,0.0023,0.012,0.0023,6e-04,2e-04,1e-04,0.0115,0.7938,5e-04,0.1355,0.0343,0,0,0.0019,0.0051,0.5591,0,0.197,0,0,0,0.2228,0.5574,0,0.0228,0,0,0,0,0.0024,0.4665,0.5311,0.353217705067971,0.615979982082999
15060102,9492400,-109.8145413,33.8222723,1966,0.640822377119356,8.71,544.45,468.324127197266,1830.43,1653.0147,10.6301,0.0806,0.2674,0.7298,0.1714,0,0.0035,0,0,0.0023,0.012,0.0023,6e-04,2e-04,1e-04,0.0115,0.7938,5e-04,0.1355,0.0343,0,0,0.0019,0.0051,0.5591,0,0.197,0,0,0,0.2228,0.5574,0,0.0228,0,0,0,0,0.0024,0.4665,0.5311,0.57893527835807,0.619051379203415
15060102,9492400,-109.8145413,33.8222723,1970,0.566147908286453,8.33,589.89,401.943511962891,1830.43,1653.0147,10.6301,0.0806,0.2674,0.7298,0.1714,0,0.0035,0,0,0.0023,0.012,0.0023,6e-04,2e-04,1e-04,0.0115,0.7938,5e-04,0.1355,0.0343,0,0,0.0019,0.0051,0.5591,0,0.197,0,0,0,0.2228,0.5574,0,0.0228,0,0,0,0,0.0024,0.4665,0.5311,0.266151692614705,0.624792960515191
15060102,9492400,-109.8145413,33.8222723,1984,0.597327793324259,8.71,781,687.587707519531,1830.43,1653.0147,10.6301,0.0806,0.2674,0.7298,0.1714,0,0.0035,0,0,0.0023,0.012,0.0023,6e-04,2e-04,1e-04,0.0115,0.7938,5e-04,0.1355,0.0343,0,0,0.0019,0.0051,0.5591,0,0.197,0,0,0,0.2228,0.5574,0,0.0228,0,0,0,0,0.0024,0.4665,0.5311,0.394343182222307,0.607424404597334
15060102,9492400,-109.8145413,33.8222723,2012,0.619393934050464,10.24,508.58,441.918701171875,1830.43,1653.0147,10.6301,0.0806,0.2674,0.7298,0.1714,0,0.0035,0,0,0.0023,0.012,0.0023,6e-04,2e-04,1e-04,0.0115,0.7938,5e-04,0.1355,0.0343,0,0,0.0019,0.0051,0.5591,0,0.197,0,0,0,0.2228,0.5574,0,0.0228,0,0,0,0,0.0024,0.4665,0.5311,0.486976581629123,0.638435350215059
15060102,9492400,-109.8145413,33.8222723,2019,0.591131878235451,9.52,762.12,591.626770019531,1830.43,1653.0147,10.6301,0.0806,0.2674,0.7298,0.1714,0,0.0035,0,0,0.0023,0.012,0.0023,6e-04,2e-04,1e-04,0.0115,0.7938,5e-04,0.1355,0.0343,0,0,0.0019,0.0051,0.5591,0,0.197,0,0,0,0.2228,0.5574,0,0.0228,0,0,0,0,0.0024,0.4665,0.5311,0.368646473361394,0.603850571249761
15060101,9489500,-109.7639775,33.47672039,1974,0.506772388385164,8.73,560.7,440.654479980469,1747.19,3241.2384,9.9161,0.0305,0.4157,0.5036,0.3918,0,0,0,0,0.0015,0.0015,4e-04,1e-04,0,0,0.0025,0.7036,2e-04,0.2485,0.0384,0,0,2e-04,0.0031,0.0624,0,0.0371,0,0,0,0.0071,0.9399,0,0.0159,0,0,0,0,0.001,0.4532,0.5458,0.0270912103483622,0.533478000550934
15060101,9489500,-109.7639775,33.47672039,1984,0.479540595131072,8.87,747.78,658.806762695312,1747.19,3241.2384,9.9161,0.0305,0.4157,0.5036,0.3918,0,0,0,0,0.0015,0.0015,4e-04,1e-04,0,0,0.0025,0.7036,2e-04,0.2485,0.0384,0,0,2e-04,0.0031,0.0624,0,0.0371,0,0,0,0.0071,0.9399,0,0.0159,0,0,0,0,0.001,0.4532,0.5458,-0.0818833403279539,0.483223401593632
15060101,9489500,-109.7639775,33.47672039,1999,0.468528631116026,9.64,530.78,484.947784423828,1747.19,3241.2384,9.9161,0.0305,0.4157,0.5036,0.3918,0,0,0,0,0.0015,0.0015,4e-04,1e-04,0,0,0.0025,0.7036,2e-04,0.2485,0.0384,0,0,2e-04,0.0031,0.0624,0,0.0371,0,0,0,0.0071,0.9399,0,0.0159,0,0,0,0,0.001,0.4532,0.5458,-0.126052115696856,0.534522595235136
15060101,9489500,-109.7639775,33.47672039,2000,0.534673161414438,9.94,561.07,454.447509765625,1747.19,3241.2384,9.9161,0.0305,0.4157,0.5036,0.3918,0,0,0,0,0.0015,0.0015,4e-04,1e-04,0,0,0.0025,0.7036,2e-04,0.2485,0.0384,0,0,2e-04,0.0031,0.0624,0,0.0371,0,0,0,0.0071,0.9399,0,0.0159,0,0,0,0,0.001,0.4532,0.5458,0.138915609605979,0.521529361030594
15060101,9489500,-109.7639775,33.47672039,2003,0.507106033224462,10.13,552.8,436.249542236328,1747.19,3241.2384,9.9161,0.0305,0.4157,0.5036,0.3918,0,0,0,0,0.0015,0.0015,4e-04,1e-04,0,0,0.0025,0.7036,2e-04,0.2485,0.0384,0,0,2e-04,0.0031,0.0624,0,0.0371,0,0,0,0.0071,0.9399,0,0.0159,0,0,0,0,0.001,0.4532,0.5458,0.0284260468587661,0.522788918661896
15060101,9489500,-109.7639775,33.47672039,2010,0.48756374956175,9.52,680.48,517.748962402344,1747.19,3241.2384,9.9161,0.0305,0.4157,0.5036,0.3918,0,0,0,0,0.0015,0.0015,4e-04,1e-04,0,0,0.0025,0.7036,2e-04,0.2485,0.0384,0,0,2e-04,0.0031,0.0624,0,0.0371,0,0,0,0.0071,0.9399,0,0.0159,0,0,0,0,0.001,0.4532,0.5458,-0.0497552636665174,0.500562014520033
15060101,9489500,-109.7639775,33.47672039,2015,0.503815438861615,10.22,658.25,710.450500488281,1747.19,3241.2384,9.9161,0.0305,0.4157,0.5036,0.3918,0,0,0,0,0.0015,0.0015,4e-04,1e-04,0,0,0.0025,0.7036,2e-04,0.2485,0.0384,0,0,2e-04,0.0031,0.0624,0,0.0371,0,0,0,0.0071,0.9399,0,0.0159,0,0,0,0,0.001,0.4532,0.5458,0.0152620516889831,0.501998789438446
15060101,9489499,-109.7531442,33.48144254,1983,0.497669190942077,8.63,924.82,758.003845214844,1749.5,3241.2384,9.9161,0.0305,0.4157,0.5036,0.3918,0,0,0,0,0.0015,0.0015,4e-04,1e-04,0,0,0.0025,0.7036,2e-04,0.2485,0.0384,0,0,2e-04,0.0031,0.0624,0,0.0371,0,0,0,0.0071,0.9399,0,0.0159,0,0,0,0,0.001,0.4532,0.5458,-0.00932330376600438,0.463597796555707
15040005,9445000,-109.719531,33.41283295,1958,0.654403983089078,15.42,500.14,452.175872802734,1818.68,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,0.6384543601761,0.558833237739445
15040005,9445000,-109.719531,33.41283295,1963,0.408951479417084,15.23,380.32,362.627593994141,1818.68,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,-0.368301596387845,0.575169196100931
15040005,9445000,-109.719531,33.41283295,1974,0.724276840417454,15.07,355.12,348.849426269531,1818.68,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,0.965776378225637,0.653324849917529
15040005,9445000,-109.719531,33.41283295,1976,0.774065941713056,14.55,308.71,332.752624511719,1818.68,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,1.2314138867669,0.576906160952983
15040005,9445000,-109.719531,33.41283295,1989,0.710518468916142,16.06,226.01,260.978790283203,1818.68,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,0.897903442384122,0.587219210025313
15040005,9445000,-109.719531,33.41283295,1990,0.727273394271636,15.19,478.48,454.038848876953,1818.68,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,0.980832615800461,0.617170978886114
15040005,9458500,-109.7159136,32.8472877,1941,0.420142773659325,14.83,602.69,407.887919499324,878.89,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,-0.322187320960226,0.270999982194029
15040005,9458500,-109.7159136,32.8472877,1943,0.181934745246921,15.98,341.63,407.887919499324,878.89,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,-1.50329402677208,0.364819642535502
15040005,9458500,-109.7159136,32.8472877,1961,0.28359957110578,15.02,403.32,445.388458251953,878.89,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,-0.926675986530309,0.282729303017932
15040005,9445500,-109.6506401,33.3792231,1952,0.339660842695524,15.02,399.48,407.887919499324,1780.57,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,-0.664805979465042,0.469045923186408
15040005,9445500,-109.6506401,33.3792231,1954,0.546369076062795,15.97,379.02,407.887919499324,1780.57,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,0.186010786314957,0.503439683686172
15040005,9445500,-109.6506401,33.3792231,1960,0.310769581940483,15.15,286.08,326.116333007812,1780.57,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,-0.796523895495923,0.463819691750963
15040005,9445500,-109.6506401,33.3792231,1965,0.267536944489406,14.74,513.46,448.684112548828,1780.57,7171.8005,11.832,0.0881,0.1173,0.388,0.6927,0,0,0,0,0.002,0.0051,0.0035,0.0015,4e-04,0.0017,0,0.1895,0,0.7131,0.0527,0,0.0178,0.0094,0.0033,0.1223,0.0975,0.2733,0,0,0,0.004,0.347,0.0491,0.2121,2e-04,0,0,0,0.0064,0.5019,0.4917,-1.00715523641577,0.313210623150814
15060102,9490800,-109.6423184,34.01393579,1969,0.658885856158766,8.47,639.92,528.260986328125,2558.24,1653.0147,10.6301,0.0806,0.2674,0.7298,0.1714,0,0.0035,0,0,0.0023,0.012,0.0023,6e-04,2e-04,1e-04,0.0115,0.7938,5e-04,0.1355,0.0343,0,0,0.0019,0.0051,0.5591,0,0.197,0,0,0,0.2228,0.5574,0,0.0228,0,0,0,0,0.0024,0.4665,0.5311,0.658333157905231,0.61175613074595
15060102,9490800,-109.6423184,34.01393579,1971,0.633575232183825,8.24,714.37,464.203735351562,2558.24,1653.0147,10.6301,0.0806,0.2674,0.7298,0.1714,0,0.0035,0,0,0.0023,0.012,0.0023,6e-04,2e-04,1e-04,0.0115,0.7938,5e-04,0.1355,0.0343,0,0,0.0019,0.0051,0.5591,0,0.197,0,0,0,0.2228,0.5574,0,0.0228,0,0,0,0,0.0024,0.4665,0.5311,0.547585520850276,0.599491943798012
15040006,9457000,-109.6392446,32.8017327,1942,0.00560578075771558,15.53,272.52,339.886327420748,904.24,5221.9154,6.4843,0.2123,0.0994,0.5481,0.5154,0,0,0,0,1e-04,0.0052,0.0013,5e-04,1e-04,0.0087,0,0.0461,0.0078,0.7582,0.1356,1e-04,0.0344,0.0017,3e-04,0.1267,0.0533,0.1359,0,0,0,0.0179,0.23,0.0143,0.5308,0.0118,0,0,0,0.001,0.601,0.3975,-5.17833538339546,0.00286155565760579
15040006,9457000,-109.6392446,32.8017327,1949,0.00396129954672821,15.46,357.86,339.886327420748,904.24,5221.9154,6.4843,0.2123,0.0994,0.5481,0.5154,0,0,0,0,1e-04,0.0052,0.0013,5e-04,1e-04,0.0087,0,0.0461,0.0078,0.7582,0.1356,1e-04,0.0344,0.0017,3e-04,0.1267,0.0533,0.1359,0,0,0,0.0179,0.23,0.0143,0.5308,0.0118,0,0,0,0.001,0.601,0.3975,-5.52721397290987,0.00419795599256479
15040006,9457000,-109.6392446,32.8017327,1954,0.0120072229120336,16.88,294.47,339.886327420748,904.24,5221.9154,6.4843,0.2123,0.0994,0.5481,0.5154,0,0,0,0,1e-04,0.0052,0.0013,5e-04,1e-04,0.0087,0,0.0461,0.0078,0.7582,0.1356,1e-04,0.0344,0.0017,3e-04,0.1267,0.0533,0.1359,0,0,0,0.0179,0.23,0.0143,0.5308,0.0118,0,0,0,0.001,0.601,0.3975,-4.41016700903207,0.00260764116168773
15040006,9457000,-109.6392446,32.8017327,1955,0.0433554067338945,15.58,259.88,339.886327420748,904.24,5221.9154,6.4843,0.2123,0.0994,0.5481,0.5154,0,0,0,0,1e-04,0.0052,0.0013,5e-04,1e-04,0.0087,0,0.0461,0.0078,0.7582,0.1356,1e-04,0.0344,0.0017,3e-04,0.1267,0.0533,0.1359,0,0,0,0.0179,0.23,0.0143,0.5308,0.0118,0,0,0,0.001,0.601,0.3975,-3.09400052831718,0.00282427347911389
15040006,9457000,-109.6392446,32.8017327,1963,0.00994659062850184,15.98,330.28,293.545532226562,904.24,5221.9154,6.4843,0.2123,0.0994,0.5481,0.5154,0,0,0,0,1e-04,0.0052,0.0013,5e-04,1e-04,0.0087,0,0.0461,0.0078,0.7582,0.1356,1e-04,0.0344,0.0017,3e-04,0.1267,0.0533,0.1359,0,0,0,0.0179,0.23,0.0143,0.5308,0.0118,0,0,0,0.001,0.601,0.3975,-4.60052904848293,0.00280455859093029
15080301,9537500,-109.5850677,31.35232457,1936,0.169662304682807,16.29,279.53,388.422000356821,1194.67,3119.9113,5.3493,0.159,0.0393,0.6464,0.5321,0,0,0,0,6e-04,0.0141,0.0029,0.0014,4e-04,5e-04,1e-04,0.0637,0.0022,0.7072,0.1622,1e-04,0.0445,0,0,0.3265,0.0328,0.1934,0,0,0,0.0306,0.1325,0.0028,0.5822,0.0181,0,0,0,4e-04,0.4272,0.572,-1.58802246145949,0.0329838257691629
