"HUC8","Site_Num","Long","Lat","Year","BFI","Temp_C","Precip_MM","AET_MM","Elevation_M","AREA_KM2","SLOPE_DEGREES","SOIL_A_PERCENT","SOIL_B_PERCENT","SOIL_C_PERCENT","SOIL_D_PERCENT","SOIL_A_D_PERCENT","SOIL_B_D_PERCENT","SOIL_C_D_PERCENT","LC_UNCLASSIFIED_PERCENT","LC_OPEN_WATER_PERCENT","LC_DEVELOPED_OPEN_SPACE_PERCENT","LC_DEVELOPED_LOW_INTENSITY_PERCENT","LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT","LC_DEVELOPED_HIGH_INTENSITY_PERCENT","LC_BARREN_LAND_PERCENT","LC_DECIDUOUS_FOREST_PERCENT","LC_EVERGREEN_FOREST_PERCENT","LC_MIXED_FOREST_PERCENT","LC_SHRUB_PERCENT","LC_HERBACEOUS_PERCENT","LC_HAY_PASTURE_PERCENT","LC_CULTIVATED_CROPS_PERCENT","LC_WOODY_WETLANDS_PERCENT","LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT","KARST_PERCENT","IGNEOUS_INTRUSIVE_PERCENT","SEDIMENTARY_CLASTIC_PERCENT","METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","METAMORPHIC_SCHIST_PERCENT","SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_VOLCANIC_PERCENT","METAMORPHIC_UNDIFFERENTIATED_PERCENT","UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT","IGNEOUS_UNDIFFERENTIATED_PERCENT","METAMORPHIC_GNEISS_PERCENT","METAMORPHIC_VOLCANIC_PERCENT","METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT","ASPECT_FLAT_PERCENT","ASPECT_NORTH_PERCENT","ASPECT_SOUTH_PERCENT","BFI.log","Predicted_BFI"
15070104,9517490,-112.8818423,33.31031984,2007,0.000440552774147653,21.02,145.65,183.305221557617,259.72,5002.5315,3.9021,0.3886,0.2685,0.3727,0.3548,0,0,0,0,9e-04,0.0129,0.003,0.0013,5e-04,0.039,0,0.001,0,0.7932,0.0748,0.0016,0.068,0.0017,0.002,0.0133,0.114,0.0147,0,0.0128,0,0,0.1124,0.0365,0.6796,0.0018,0.0222,3e-04,0,0.0048,0.3534,0.6417,-7.72703966481556,0.000271023836593422
15070104,9517490,-112.8818423,33.31031984,2016,5.27379773208552e-05,21.41,169.87,216.674621582031,259.72,5002.5315,3.9021,0.3886,0.2685,0.3727,0.3548,0,0,0,0,9e-04,0.0129,0.003,0.0013,5e-04,0.039,0,0.001,0,0.7932,0.0748,0.0016,0.068,0.0017,0.002,0.0133,0.114,0.0147,0,0.0128,0,0,0.1124,0.0365,0.6796,0.0018,0.0222,3e-04,0,0.0048,0.3534,0.6417,-9.85012199030541,0.000445788531750679
15070202,9520170,-112.8812676,32.4995006,1975,0.00209464860517936,20.51,126.36,122.489097595215,404.04,2784.0438,3.9157,0.1272,0.6974,0.0957,0.4665,0,0,0,0,1e-04,0.0048,0.0032,0.0013,1e-04,0.0967,0,0,0,0.5947,0.287,1e-04,0.0109,8e-04,1e-04,0.1086,0.0149,0.0043,0,0,0,0,0.404,0.0013,0.5756,0,0,0,0,0.0077,0.6823,0.31,-6.16627262445112,0.00112044563026767
15070202,9520170,-112.8812676,32.4995006,1976,0.000971625072718494,21.12,195.45,212.168395996094,404.04,2784.0438,3.9157,0.1272,0.6974,0.0957,0.4665,0,0,0,0,1e-04,0.0048,0.0032,0.0013,1e-04,0.0967,0,0,0,0.5947,0.287,1e-04,0.0109,8e-04,1e-04,0.1086,0.0149,0.0043,0,0,0,0,0.404,0.0013,0.5756,0,0,0,0,0.0077,0.6823,0.31,-6.93556845816541,0.00112968234808222
15010004,9404115,-112.761305,36.30581618,2001,0.948967799459349,11.21,324.12,293.651336669922,570.46,7599.0116,4.0678,0.0013,0.1329,0.2894,1.0519,0,0,0,0,1e-04,0.0052,0.0018,8e-04,2e-04,0.0117,0,0.1928,0,0.7109,0.0762,0,0,1e-04,1e-04,0.7911,0,0.0792,0,0,0,0.6554,0.2065,0,0.0589,0,0,0,0,0.0017,0.5224,0.476,2.92291805037558,0.928621978021269
15010004,9404115,-112.761305,36.30581618,2004,0.938148784651489,10.85,479.36,444.673156738281,570.46,7599.0116,4.0678,0.0013,0.1329,0.2894,1.0519,0,0,0,0,1e-04,0.0052,0.0018,8e-04,2e-04,0.0117,0,0.1928,0,0.7109,0.0762,0,0,1e-04,1e-04,0.7911,0,0.0792,0,0,0,0.6554,0.2065,0,0.0589,0,0,0,0,0.0017,0.5224,0.476,2.71917680687805,0.901636094341792
15010004,9404115,-112.761305,36.30581618,2012,0.920691829027482,11.48,316.89,357.153167724609,570.46,7599.0116,4.0678,0.0013,0.1329,0.2894,1.0519,0,0,0,0,1e-04,0.0052,0.0018,8e-04,2e-04,0.0117,0,0.1928,0,0.7109,0.0762,0,0,1e-04,1e-04,0.7911,0,0.0792,0,0,0,0.6554,0.2065,0,0.0589,0,0,0,0,0.0017,0.5224,0.476,2.4517842134369,0.917055573850396
15010004,9404115,-112.761305,36.30581618,2013,0.880108159710791,10.53,360.71,345.332427978516,570.46,7599.0116,4.0678,0.0013,0.1329,0.2894,1.0519,0,0,0,0,1e-04,0.0052,0.0018,8e-04,2e-04,0.0117,0,0.1928,0,0.7109,0.0762,0,0,1e-04,1e-04,0.7911,0,0.0792,0,0,0,0.6554,0.2065,0,0.0589,0,0,0,0,0.0017,0.5224,0.476,1.99345480326603,0.902532531823748
15070103,9517000,-112.7257391,33.3472844,1991,0.422283203394378,18.31,368.28,394.227783203125,257.29,3810.2443,7.3648,0.1558,0.3682,0.3214,0.4553,0,0,0,0,1e-04,0.0102,0.0044,0.0027,7e-04,0.0025,0,0.0648,0,0.8434,0.0521,1e-04,0.0176,0.0012,1e-04,0.008,0.2521,0.1363,0,0.006,0,0,0.1075,0.0557,0.4015,1e-04,0,0.0407,0,4e-04,0.3328,0.6668,-0.313407590285352,0.281678870284457
15070103,9517000,-112.7257391,33.3472844,2010,0.248954762566002,18.75,394.21,333.958038330078,257.29,3810.2443,7.3648,0.1558,0.3682,0.3214,0.4553,0,0,0,0,1e-04,0.0102,0.0044,0.0027,7e-04,0.0025,0,0.0648,0,0.8434,0.0521,1e-04,0.0176,0.0012,1e-04,0.008,0.2521,0.1363,0,0.006,0,0,0.1075,0.0557,0.4015,1e-04,0,0.0407,0,4e-04,0.3328,0.6668,-1.10419468269587,0.377556777343059
15070103,9517000,-112.7257391,33.3472844,2012,0.175965485243458,19.51,232.39,288.175964355469,257.29,3810.2443,7.3648,0.1558,0.3682,0.3214,0.4553,0,0,0,0,1e-04,0.0102,0.0044,0.0027,7e-04,0.0025,0,0.0648,0,0.8434,0.0521,1e-04,0.0176,0.0012,1e-04,0.008,0.2521,0.1363,0,0.006,0,0,0.1075,0.0557,0.4015,1e-04,0,0.0407,0,4e-04,0.3328,0.6668,-1.54392454663722,0.143060203209681
15070103,9515500,-112.7098996,34.0450291,1950,0.507605121605355,18.5,167.48,325.66985919659,682.81,3810.2443,7.3648,0.1558,0.3682,0.3214,0.4553,0,0,0,0,1e-04,0.0102,0.0044,0.0027,7e-04,0.0025,0,0.0648,0,0.8434,0.0521,1e-04,0.0176,0.0012,1e-04,0.008,0.2521,0.1363,0,0.006,0,0,0.1075,0.0557,0.4015,1e-04,0,0.0407,0,4e-04,0.3328,0.6668,0.0304228326888225,0.356093922275363
15070103,9515500,-112.7098996,34.0450291,1963,0.107676940667164,18.37,335.08,293.532409667969,682.81,3810.2443,7.3648,0.1558,0.3682,0.3214,0.4553,0,0,0,0,1e-04,0.0102,0.0044,0.0027,7e-04,0.0025,0,0.0648,0,0.8434,0.0521,1e-04,0.0176,0.0012,1e-04,0.008,0.2521,0.1363,0,0.006,0,0,0.1075,0.0557,0.4015,1e-04,0,0.0407,0,4e-04,0.3328,0.6668,-2.11469278699556,0.251902007244792
15010004,9404110,-112.6901,36.21946667,2000,0.927612714396759,11.54,348.09,300.071990966797,987.12,7599.0116,4.0678,0.0013,0.1329,0.2894,1.0519,0,0,0,0,1e-04,0.0052,0.0018,8e-04,2e-04,0.0117,0,0.1928,0,0.7109,0.0762,0,0,1e-04,1e-04,0.7911,0,0.0792,0,0,0,0.6554,0.2065,0,0.0589,0,0,0,0,0.0017,0.5224,0.476,2.55058364129914,0.93564907519776
15010004,9404110,-112.6901,36.21946667,2019,0.969586999585564,10.43,441.43,422.390411376953,987.12,7599.0116,4.0678,0.0013,0.1329,0.2894,1.0519,0,0,0,0,1e-04,0.0052,0.0018,8e-04,2e-04,0.0117,0,0.1928,0,0.7109,0.0762,0,0,1e-04,1e-04,0.7911,0,0.0792,0,0,0,0.6554,0.2065,0,0.0589,0,0,0,0,0.0017,0.5224,0.476,3.46200004499724,0.908176136967499
15010004,9404110,-112.6901,36.21946667,2021,0.952570079428894,11.7,356.07,368.867370605469,987.12,7599.0116,4.0678,0.0013,0.1329,0.2894,1.0519,0,0,0,0,1e-04,0.0052,0.0018,8e-04,2e-04,0.0117,0,0.1928,0,0.7109,0.0762,0,0,1e-04,1e-04,0.7911,0,0.0792,0,0,0,0.6554,0.2065,0,0.0589,0,0,0,0,0.0017,0.5224,0.476,2.99991041326504,0.938990668589257
15070103,9516500,-112.6621198,33.88503188,1993,0.236796369022007,18.35,495.55,378.903472900391,571.83,3810.2443,7.3648,0.1558,0.3682,0.3214,0.4553,0,0,0,0,1e-04,0.0102,0.0044,0.0027,7e-04,0.0025,0,0.0648,0,0.8434,0.0521,1e-04,0.0176,0.0012,1e-04,0.008,0.2521,0.1363,0,0.006,0,0,0.1075,0.0557,0.4015,1e-04,0,0.0407,0,4e-04,0.3328,0.6668,-1.17032430832314,0.104784954983649
15070103,9516500,-112.6621198,33.88503188,1996,0.00025224448835408,19.6,184,227.694000244141,571.83,3810.2443,7.3648,0.1558,0.3682,0.3214,0.4553,0,0,0,0,1e-04,0.0102,0.0044,0.0027,7e-04,0.0025,0,0.0648,0,0.8434,0.0521,1e-04,0.0176,0.0012,1e-04,0.008,0.2521,0.1363,0,0.006,0,0,0.1075,0.0557,0.4015,1e-04,0,0.0407,0,4e-04,0.3328,0.6668,-8.28485947259619,0.0355832407756146
15010003,9403850,-112.6318566,36.39581624,2022,0.362164717867099,11.96,305.92,302.404602050781,587.18,4428.9186,7.2934,0.0893,0.4179,0.1897,0.7772,0,0,0,0,0,0.0031,7e-04,1e-04,0,0.0208,1e-04,0.2254,0,0.7274,0.0211,2e-04,0,0.001,1e-04,0.8799,0,0.298,0,0,0,0.6779,0.0024,0,0.0216,0,0,0,0,1e-04,0.5805,0.419,-0.56598094146882,0.47621012864146
15060201,9502800,-112.6132308,34.8666865,1966,0.153447793249692,11.69,323.91,340.838684082031,1361.27,5578.1582,5.5268,0.0168,0.1403,0.3607,0.9426,0,0,0,0,1e-04,0.0075,0.0022,7e-04,1e-04,1e-04,0,0.2312,0,0.702,0.0547,5e-04,3e-04,4e-04,3e-04,0.3214,0.0634,0.1401,0,0,0,0.313,0.2856,0,0.1953,0,0,0.0024,0,0,0.4638,0.5361,-1.70781147327354,0.224578797797523
15060201,9502800,-112.6132308,34.8666865,1968,0.215457815399243,10.95,299.42,415.961547851562,1361.27,5578.1582,5.5268,0.0168,0.1403,0.3607,0.9426,0,0,0,0,1e-04,0.0075,0.0022,7e-04,1e-04,1e-04,0,0.2312,0,0.702,0.0547,5e-04,3e-04,4e-04,3e-04,0.3214,0.0634,0.1401,0,0,0,0.313,0.2856,0,0.1953,0,0,0.0024,0,0,0.4638,0.5361,-1.29233520514822,0.343152367653389
15060201,9502800,-112.6132308,34.8666865,1980,0.114862602417164,11.86,453.79,382.112701416016,1361.27,5578.1582,5.5268,0.0168,0.1403,0.3607,0.9426,0,0,0,0,1e-04,0.0075,0.0022,7e-04,1e-04,1e-04,0,0.2312,0,0.702,0.0547,5e-04,3e-04,4e-04,3e-04,0.3214,0.0634,0.1401,0,0,0,0.313,0.2856,0,0.1953,0,0,0.0024,0,0,0.4638,0.5361,-2.04200623198695,0.179562322837526
15060201,9502800,-112.6132308,34.8666865,2004,0.051017395066347,12.1,479.89,465.122100830078,1361.27,5578.1582,5.5268,0.0168,0.1403,0.3607,0.9426,0,0,0,0,1e-04,0.0075,0.0022,7e-04,1e-04,1e-04,0,0.2312,0,0.702,0.0547,5e-04,3e-04,4e-04,3e-04,0.3214,0.0634,0.1401,0,0,0,0.313,0.2856,0,0.1953,0,0,0.0024,0,0,0.4638,0.5361,-2.92322381424901,0.165736942430626
15010003,9403780,-112.5799203,36.86387568,1971,0.0380513615262391,10.74,339.66,251.915283203125,1370.36,4428.9186,7.2934,0.0893,0.4179,0.1897,0.7772,0,0,0,0,0,0.0031,7e-04,1e-04,0,0.0208,1e-04,0.2254,0,0.7274,0.0211,2e-04,0,0.001,1e-04,0.8799,0,0.298,0,0,0,0.6779,0.0024,0,0.0216,0,0,0,0,1e-04,0.5805,0.419,-3.2300241926574,0.107773155240849
15010003,9403780,-112.5799203,36.86387568,1973,0.157514757842691,10.66,351.83,313.34716796875,1370.36,4428.9186,7.2934,0.0893,0.4179,0.1897,0.7772,0,0,0,0,0,0.0031,7e-04,1e-04,0,0.0208,1e-04,0.2254,0,0.7274,0.0211,2e-04,0,0.001,1e-04,0.8799,0,0.298,0,0,0,0.6779,0.0024,0,0.0216,0,0,0,0,1e-04,0.5805,0.419,-1.67683699088129,0.116831303597903
15010003,9403780,-112.5799203,36.86387568,1979,0.15600460524201,10.74,352.66,341.021759033203,1370.36,4428.9186,7.2934,0.0893,0.4179,0.1897,0.7772,0,0,0,0,0,0.0031,7e-04,1e-04,0,0.0208,1e-04,0.2254,0,0.7274,0.0211,2e-04,0,0.001,1e-04,0.8799,0,0.298,0,0,0,0.6779,0.0024,0,0.0216,0,0,0,0,1e-04,0.5805,0.419,-1.68826151053727,0.117914237930281
15060202,9502960,-112.4623913,34.55196864,2009,0.211705156723277,12.9,298.32,331.634124755859,1610.97,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-1.31467764998952,0.199204185589442
15060202,9502960,-112.4623913,34.55196864,2011,0.296074086486503,12.35,393.92,403.606597900391,1610.97,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-0.866063398943456,0.215044641249485
15060202,9502960,-112.4623913,34.55196864,2014,0.0686227523822412,13.61,425.09,392.5390625,1610.97,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-2.60804025497435,0.184768839418917
15060202,9502960,-112.4623913,34.55196864,2019,0.179470132590168,12.4,597.83,543.207641601562,1610.97,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-1.51994150951386,0.173617183985192
15060202,9503000,-112.4448909,34.56307975,1934,0.00443659384730488,13.49,363.58,452.130135169396,1600.97,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-5.41342188372119,0.206598092210849
15060202,9503000,-112.4448909,34.56307975,1942,0.530403780884256,11.8,305.74,452.130135169396,1600.97,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,0.121765350015499,0.168626733965612
15060202,9503000,-112.4448909,34.56307975,2001,0.308941962715488,12.6,402.07,357.647705078125,1600.97,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-0.80507037419259,0.226311601104931
15060202,9503000,-112.4448909,34.56307975,2003,0.127164299837108,13.12,425.31,434.556762695312,1600.97,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-1.9262673868552,0.146943724715331
15060202,9503000,-112.4448909,34.56307975,2006,0.182589374492417,12.71,359.95,386.493041992188,1600.97,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-1.49890179380522,0.208967777485047
15060202,9503000,-112.4448909,34.56307975,2015,0.270726699453859,13.34,554.45,625.202453613281,1600.97,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-0.990938736708253,0.180846592124243
15060202,9503000,-112.4448909,34.56307975,2023,0.392173873939925,12.51,500.8,360.428009033203,1600.97,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-0.438183566774317,0.136617641982454
15060202,9502900,-112.4446148,34.8255769,1998,0.89719531494917,11.31,628.62,548.225341796875,1352.86,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,2.16644265436761,0.74640602286297
15060202,9502900,-112.4446148,34.8255769,2008,0.747981703033145,12.56,514.65,465.099578857422,1352.86,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,1.08787682460267,0.727679662789217
15010004,9404104,-112.4263889,35.80444444,2023,0.0283220584704922,10.61,396.1,274.750946044922,1652.23,7599.0116,4.0678,0.0013,0.1329,0.2894,1.0519,0,0,0,0,1e-04,0.0052,0.0018,8e-04,2e-04,0.0117,0,0.1928,0,0.7109,0.0762,0,0,1e-04,1e-04,0.7911,0,0.0792,0,0,0,0.6554,0.2065,0,0.0589,0,0,0,0,0.0017,0.5224,0.476,-3.53538346139263,0.00181883380872441
15060202,9503300,-112.4172222,34.6136111,2002,0.0650045518241031,12.87,268.09,250.283584594727,1525.48,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-2.66608436550885,0.148261435417883
15060202,9503300,-112.4172222,34.6136111,2006,0.253224558776956,12.71,359.95,386.493041992188,1525.48,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-1.08148784662376,0.191283562438132
15060202,9503300,-112.4172222,34.6136111,2011,0.136119416201724,12.35,393.92,403.606597900391,1525.48,6496.465,8.4197,0.0164,0.726,0.2007,0.4715,0,0,1e-04,0,4e-04,0.0218,0.0127,0.0075,0.0017,9e-04,3e-04,0.4429,0,0.44,0.0674,2e-04,3e-04,0.0023,0.0016,0.4244,0.0329,0.1731,0,9e-04,0,0.2347,0.4953,5e-04,0.0512,0,0,0.0099,0.0015,4e-04,0.4588,0.5408,-1.84790198528189,0.180220339795838
15070101,9514100,-112.3923808,33.3875427,1997,0.215909935769879,22.38,149.19,141.941665649414,279.66,5221.0709,4.7316,0.4428,0.3899,0.1236,0.3893,0,0,0,0,8e-04,0.0139,0.0084,0.0057,0.0016,0.0171,0,0,0,0.7107,0.1364,0.0019,0.0839,0.0133,0.0065,0.0189,0.1585,0.016,0,0,0,0,0.1456,0.0387,0.6391,0,0,0,0,0.0035,0.6027,0.3938,-1.28966253489484,0.0864430351975839
15070101,9514100,-112.3923808,33.3875427,2018,0.0812598096091087,22.75,205.25,184.49658203125,279.66,5221.0709,4.7316,0.4428,0.3899,0.1236,0.3893,0,0,0,0,8e-04,0.0139,0.0084,0.0057,0.0016,0.0171,0,0,0,0.7107,0.1364,0.0019,0.0839,0.0133,0.0065,0.0189,0.1585,0.016,0,0,0,0,0.1456,0.0387,0.6391,0,0,0,0,0.0035,0.6027,0.3938,-2.42535182577179,0.0636408759764387
15070101,9514100,-112.3923808,33.3875427,2022,0.0941207267176633,22.38,205.33,178.982086181641,279.66,5221.0709,4.7316,0.4428,0.3899,0.1236,0.3893,0,0,0,0,8e-04,0.0139,0.0084,0.0057,0.0016,0.0171,0,0,0,0.7107,0.1364,0.0019,0.0839,0.0133,0.0065,0.0189,0.1585,0.016,0,0,0,0,0.1456,0.0387,0.6391,0,0,0,0,0.0035,0.6027,0.3938,-2.26432775970483,0.111076100220945
15080101,9535100,-112.3709706,32.044237,1983,0.00327568494966191,19.46,592.52,522.467041015625,557.55,5582.4995,3.3941,0.2646,0.1988,0.5689,0.3527,0,0,0,1e-04,0,0.0021,4e-04,1e-04,0,0.0045,0,0.0049,0,0.883,0.0818,0,7e-04,0.0218,6e-04,0,0.0853,0.0612,0,0.0107,0,0,0.0993,0,0.7434,0,0,0,0,4e-04,0.4622,0.537,-5.71794722507712,0.00289959875166442
15080101,9535100,-112.3709706,32.044237,1984,0.000805984522091124,19.7,518.78,470.265441894531,557.55,5582.4995,3.3941,0.2646,0.1988,0.5689,0.3527,0,0,0,1e-04,0,0.0021,4e-04,1e-04,0,0.0045,0,0.0049,0,0.883,0.0818,0,7e-04,0.0218,6e-04,0,0.0853,0.0612,0,0.0107,0,0,0.0993,0,0.7434,0,0,0,0,4e-04,0.4622,0.537,-7.12263970950067,0.00413425078368343
15080101,9535100,-112.3709706,32.044237,1987,0.000774617986327044,19.92,277.09,257.979522705078,557.55,5582.4995,3.3941,0.2646,0.1988,0.5689,0.3527,0,0,0,1e-04,0,0.0021,4e-04,1e-04,0,0.0045,0,0.0049,0,0.883,0.0818,0,7e-04,0.0218,6e-04,0,0.0853,0.0612,0,0.0107,0,0,0.0993,0,0.7434,0,0,0,0,4e-04,0.4622,0.537,-7.16236565284682,0.00208173417060778
15080101,9535100,-112.3709706,32.044237,2003,0.00150716784116035,21.06,265.71,285.782318115234,557.55,5582.4995,3.3941,0.2646,0.1988,0.5689,0.3527,0,0,0,1e-04,0,0.0021,4e-04,1e-04,0,0.0045,0,0.0049,0,0.883,0.0818,0,7e-04,0.0218,6e-04,0,0.0853,0.0612,0,0.0107,0,0,0.0993,0,0.7434,0,0,0,0,4e-04,0.4622,0.537,-6.49601468641845,0.00306793608091174
15080101,9535100,-112.3709706,32.044237,2009,0.00109204686760305,21.17,145.46,191.003829956055,557.55,5582.4995,3.3941,0.2646,0.1988,0.5689,0.3527,0,0,0,1e-04,0,0.0021,4e-04,1e-04,0,0.0045,0,0.0049,0,0.883,0.0818,0,7e-04,0.0218,6e-04,0,0.0853,0.0612,0,0.0107,0,0,0.0993,0,0.7434,0,0,0,0,4e-04,0.4622,0.537,-6.81860883994476,0.000566372366348174
15080101,9535300,-112.3479136,31.95118436,1988,0.0302079939140975,20.42,307.39,255.357940673828,538.54,5582.4995,3.3941,0.2646,0.1988,0.5689,0.3527,0,0,0,1e-04,0,0.0021,4e-04,1e-04,0,0.0045,0,0.0049,0,0.883,0.0818,0,7e-04,0.0218,6e-04,0,0.0853,0.0612,0,0.0107,0,0,0.0993,0,0.7434,0,0,0,0,4e-04,0.4622,0.537,-3.46897503329268,0.00672675710498848
15080101,9535300,-112.3479136,31.95118436,1990,0.0104556222596204,20.1,396.21,375.012237548828,538.54,5582.4995,3.3941,0.2646,0.1988,0.5689,0.3527,0,0,0,1e-04,0,0.0021,4e-04,1e-04,0,0.0045,0,0.0049,0,0.883,0.0818,0,7e-04,0.0218,6e-04,0,0.0853,0.0612,0,0.0107,0,0,0.0993,0,0.7434,0,0,0,0,4e-04,0.4622,0.537,-4.550104763681,0.0166598129259068
15080101,9535300,-112.3479136,31.95118436,1995,0.018825368886195,20.57,211.9,225.380783081055,538.54,5582.4995,3.3941,0.2646,0.1988,0.5689,0.3527,0,0,0,1e-04,0,0.0021,4e-04,1e-04,0,0.0045,0,0.0049,0,0.883,0.0818,0,7e-04,0.0218,6e-04,0,0.0853,0.0612,0,0.0107,0,0,0.0993,0,0.7434,0,0,0,0,4e-04,0.4622,0.537,-3.95354508804848,0.00936579073764972
